Halaman,Judul,Tautan,Penulis,Tahun,Sitasi,Institusi
28,"HIV & AIDS: pendekatan biologi molekuler, klinis, dan sosial","https://scholar.google.com/scholar?q=+intitle:'HIV & AIDS: pendekatan biologi molekuler, klinis, dan sosial'","Nasronudin
Airlangga University Press, 2014",2014,2,"Airlangga University Press, 2014"
28,Sistem Pendukung Keputusan Pemilihan Pakan Ternak dari Sisa Penggilingan Padi Menggunakan Metode Fuzzy Tsukamoto,https://scholar.google.com/scholar?q=+intitle:'Sistem Pendukung Keputusan Pemilihan Pakan Ternak dari Sisa Penggilingan Padi Menggunakan Metode Fuzzy Tsukamoto',"E Susanti, RB Ginting, N Sinuhaji, MB Ginting
JURNAL INFORMATIKA DAN PERANCANGAN SISTEM (JIPS) 5 (2), 61-68, 2023",2023,0,"JURNAL INFORMATIKA DAN PERANCANGAN SISTEM (JIPS) 5 (2), 61-68, 2023"
28,Hubungan Asupan Natrium Dan Indeks Massa Tubuh Dengan Kejadian Sindrom Metabolik Pada Pekerja Wanita Di PT Iskandar Indah Printing Textile Surakarta,https://scholar.google.com/scholar?q=+intitle:'Hubungan Asupan Natrium Dan Indeks Massa Tubuh Dengan Kejadian Sindrom Metabolik Pada Pekerja Wanita Di PT Iskandar Indah Printing Textile Surakarta',"KW Fitriani, D Sarbini, S Gz
Universitas Muhammadiyah Surakarta, 2021",2021,0,"Universitas Muhammadiyah Surakarta, 2021"
28,PEMBUATAN MEMBRAN RAPAT LaCo1-xCuxO3-δ,https://scholar.google.com/scholar?q=+intitle:'PEMBUATAN MEMBRAN RAPAT LaCo1-xCuxO3-δ',"D Nofiana, H Fansuri",0000,0,
28,SCRAPBOOK DIGITAL: MEDIA PENGAJARAN DAN PENILAIAN BERKUALITAS,https://scholar.google.com/scholar?q=+intitle:'SCRAPBOOK DIGITAL: MEDIA PENGAJARAN DAN PENILAIAN BERKUALITAS',"R Vebrianto, S Efendi, R Radeswandri
EDUPEDIA 7 (1), 76-86, 2023",2023,0,"EDUPEDIA 7 (1), 76-86, 2023"
28,"Pengaruh ukuran perusahaan, ukuran komite audit dan intensitas rapat komite audit terhadap audit fee (studi empiris pada perusahaan manufaktur yang terdaftar di bursa efek …","https://scholar.google.com/scholar?q=+intitle:'Pengaruh ukuran perusahaan, ukuran komite audit dan intensitas rapat komite audit terhadap audit fee (studi empiris pada perusahaan manufaktur yang terdaftar di bursa efek …'","S Wulandari
Universitas Pamulang, 2016",2016,0,"Universitas Pamulang, 2016"
28,Pola pemanfaatan sumberdaya udang dogol (Metapenaeus ensis de Hann) secara berkelanjutan di perairan Cilacap dan Sekitarnya,https://scholar.google.com/scholar?q=+intitle:'Pola pemanfaatan sumberdaya udang dogol (Metapenaeus ensis de Hann) secara berkelanjutan di perairan Cilacap dan Sekitarnya',"A Suman, DR Monintja, J Haluan, M Boer
Jurnal Penelitian Perikanan Indonesia 12 (1), 47-56, 2006",2006,5,"Jurnal Penelitian Perikanan Indonesia 12 (1), 47-56, 2006"
28,Vegetation structure and composition of coffee agroforestry in Kalibaru sub-district.,https://scholar.google.com/scholar?q=+intitle:'Vegetation structure and composition of coffee agroforestry in Kalibaru sub-district.',"TA Pribadi, L Hakim, M Afiyanti",2023,0,
28,Impact of enterprise Resource planning systems on the accounting information relevance and firm performance,https://scholar.google.com/scholar?q=+intitle:'Impact of enterprise Resource planning systems on the accounting information relevance and firm performance',"LDMA Indra, S Noorlailie
Russian Journal of Agricultural and Socio-Economic Sciences 80 (8), 81-87, 2018",2018,7,"Russian Journal of Agricultural and Socio-Economic Sciences 80 (8), 81-87, 2018"
28,CAT bond valuation using Monte Carlo and quasi Monte Carlo method,https://scholar.google.com/scholar?q=+intitle:'CAT bond valuation using Monte Carlo and quasi Monte Carlo method',"I Siyamah, ERM Putri, C Imron
Journal of Physics: Conference Series 1821 (1), 012053, 2021",2021,2,"Journal of Physics: Conference Series 1821 (1), 012053, 2021"
29,"Origin of Indirect Optical Transitions in Few-Layer MoS2, WS2, and WSe2","https://scholar.google.com/scholar?q=+intitle:'Origin of Indirect Optical Transitions in Few-Layer MoS2, WS2, and WSe2'","W Zhao, RM Ribeiro, M Toh, A Carvalho, C Kloc, AH Castro Neto, G Eda
Nano letters 13 (11), 5627-5634",2013,430,"Nano letters 13 (11), 5627-5634"
29,Pengenalan Dan Pelatihan Aplikasi Sportif. App Sebagai Upaya Peningkatan Kesiapan Sumber Daya Manusia Olahraga Dan Digitalisasi Manajemen Informasi Data Keolahragaan Di Koni …,https://scholar.google.com/scholar?q=+intitle:'Pengenalan Dan Pelatihan Aplikasi Sportif. App Sebagai Upaya Peningkatan Kesiapan Sumber Daya Manusia Olahraga Dan Digitalisasi Manajemen Informasi Data Keolahragaan Di Koni …',"F Imron, M Erkamim, ZD Widodo
PROFICIO 4 (2), 48-53, 2023",2023,2,"PROFICIO 4 (2), 48-53, 2023"
29,Profil Berpikir Kritis IPA Siswa Kelas VIII SMP Negeri di Kota Ende Berdasarkan Prespektif Gender,https://scholar.google.com/scholar?q=+intitle:'Profil Berpikir Kritis IPA Siswa Kelas VIII SMP Negeri di Kota Ende Berdasarkan Prespektif Gender',"A Harso, J Gago
JIPFRI (Jurnal Inovasi Pendidikan Fisika Dan Riset Ilmiah) 2 (2), 75-83, 2018",2018,7,"JIPFRI (Jurnal Inovasi Pendidikan Fisika Dan Riset Ilmiah) 2 (2), 75-83, 2018"
29,How can NPD processes be designed to improve business performance?,https://scholar.google.com/scholar?q=+intitle:'How can NPD processes be designed to improve business performance?',"M Masyhuri
Jurnal Keuangan dan Bisnis GICI 4 (2), 84-100, 2014",2014,0,"Jurnal Keuangan dan Bisnis GICI 4 (2), 84-100, 2014"
29,PENGARUH GERAKAN LITERASI SEKOLAH TERHADAP HASIL BELAJAR PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN (PPKN) SISWA KELAS XI DI SMA NEGERI 1 SEI LEPAN TAHUN AJARAN 2019/2020,https://scholar.google.com/scholar?q=+intitle:'PENGARUH GERAKAN LITERASI SEKOLAH TERHADAP HASIL BELAJAR PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN (PPKN) SISWA KELAS XI DI SMA NEGERI 1 SEI LEPAN TAHUN AJARAN 2019/2020',"A WAHYUDI
Universitas Negeri Medan, 2019",2019,0,"Universitas Negeri Medan, 2019"
29,Experiental Affordance and Customer Engagement on Hutchison Facebook Page,https://scholar.google.com/scholar?q=+intitle:'Experiental Affordance and Customer Engagement on Hutchison Facebook Page',"E Martini, P Larasati",0000,0,
29,"Pengaruh Service Quality, Brand Trust dan Customer Satisfaction terhadap Loyalty pada Pengguna Jasa Pembayaran Online","https://scholar.google.com/scholar?q=+intitle:'Pengaruh Service Quality, Brand Trust dan Customer Satisfaction terhadap Loyalty pada Pengguna Jasa Pembayaran Online'","S Oktavian, U Suhud, I Febrilia",0000,0,
29,"Pengaruh Variasi Binder, Elektrolit dan Pemakaian Emulsi terhadap Kinerja Baterai Litium Ion Berbasis Karbon Batang Kangkung Air (Ipomoea Aquatica)","https://scholar.google.com/scholar?q=+intitle:'Pengaruh Variasi Binder, Elektrolit dan Pemakaian Emulsi terhadap Kinerja Baterai Litium Ion Berbasis Karbon Batang Kangkung Air (Ipomoea Aquatica)'","ED Pratiwi, S Haryati, N Syarif
Jurnal Ilmiah Indonesia 7, 2563-77, 2022",2022,3,"Jurnal Ilmiah Indonesia 7, 2563-77, 2022"
29,MODUL PELATIHAN TIPS DAN TRIK REMAJA SEHAT SAAT PANDEMI,https://scholar.google.com/scholar?q=+intitle:'MODUL PELATIHAN TIPS DAN TRIK REMAJA SEHAT SAAT PANDEMI',"R Noviasty, S KM, N Afiah, S Gz, RW Wisnuwardani, M Faisal",0000,0,
29,PENGARUH EFEKTIVITAS PRAKTIK KERJA INDUSTRI TERHADAP KESIAPAN KERJA SISWA KELAS XI PROGRAM KEAHLIAN TEKNIK BANGUNAN SMK NEGERI 1 CIBINONG-KABUPATEN BOGOR,https://scholar.google.com/scholar?q=+intitle:'PENGARUH EFEKTIVITAS PRAKTIK KERJA INDUSTRI TERHADAP KESIAPAN KERJA SISWA KELAS XI PROGRAM KEAHLIAN TEKNIK BANGUNAN SMK NEGERI 1 CIBINONG-KABUPATEN BOGOR',"M Fauzi, A Neolaka, R Arthur",0000,0,
30,Effectiveness of Project Based Learning in Blended Learning to Increase Student Knowledge and Skill in Pencak Silat,https://scholar.google.com/scholar?q=+intitle:'Effectiveness of Project Based Learning in Blended Learning to Increase Student Knowledge and Skill in Pencak Silat',"IG Suwiwa
Jurnal Pendidikan Jasmani Dan Olahraga 6 (2), 262-267, 2021",2021,8,"Jurnal Pendidikan Jasmani Dan Olahraga 6 (2), 262-267, 2021"
30,MENGAJAR GENAP 2023,https://scholar.google.com/scholar?q=+intitle:'MENGAJAR GENAP 2023',D SYAHYUNI,0000,0,
30,Analytical method validation and determination of free drug content of 4-n-butylresorcinol in complex lipid nanoparticles using RP-HPLC method,https://scholar.google.com/scholar?q=+intitle:'Analytical method validation and determination of free drug content of 4-n-butylresorcinol in complex lipid nanoparticles using RP-HPLC method',"R Dwiastuti, M Marchaban, EP Istyastono, FDO Riswanto
Indonesian Journal of Chemistry 18 (3), 496-502, 2018",2018,8,"Indonesian Journal of Chemistry 18 (3), 496-502, 2018"
30,PERANCANGAN ALAT PENGERING OTOMATIS GUNA OPTIMASI PRODUKSI BATIK MADURA PATENGTENG MENGGUNAKAN METODE QUALITY FUNCTION DEPLOYMENT (QFD) PADA BATIK PATENGTENG MADURA,https://scholar.google.com/scholar?q=+intitle:'PERANCANGAN ALAT PENGERING OTOMATIS GUNA OPTIMASI PRODUKSI BATIK MADURA PATENGTENG MENGGUNAKAN METODE QUALITY FUNCTION DEPLOYMENT (QFD) PADA BATIK PATENGTENG MADURA',"A Cahyono Putra, A Ridho Saputro, H Kusnanto
Motor Bakar: Jurnal Teknik Mesin Universitas Muhammadiyah Tangerang 9 (2), 1-12, 2025",2025,0,"Motor Bakar: Jurnal Teknik Mesin Universitas Muhammadiyah Tangerang 9 (2), 1-12, 2025"
30,"An Identification Of Angiosperms In Kembang Nature Reserve, Jepara Regency","https://scholar.google.com/scholar?q=+intitle:'An Identification Of Angiosperms In Kembang Nature Reserve, Jepara Regency'","MS Maghfiroh, ES Rahayu, T Widiatningrum
Biolink (Jurnal Biologi Lingkungan Industri Kesehatan) 10 (1), 35-46, 2023",2023,1,"Biolink (Jurnal Biologi Lingkungan Industri Kesehatan) 10 (1), 35-46, 2023"
30,برامج قروض أون لاين في نظر الحديث النبوي وأ&#,https://scholar.google.com/scholar?q=+intitle:'برامج قروض أون لاين في نظر الحديث النبوي وأ&#',"SR Azri, MN Ihsan
PROSIDING SEMINAR PROGRAM STUDI ILMU HADITS STDI IMAM SYAFI'I JEMBER, 501-521, 2023",2023,0,"PROSIDING SEMINAR PROGRAM STUDI ILMU HADITS STDI IMAM SYAFI'I JEMBER, 501-521, 2023"
30,UPAYA PERLINDUNGAN MASALAH KESEJAHTERAAN SOSIAL ANAK DARI KELUARGA PEMULUNG (Studi di Tempat Pembuangan Akhir TPA Puuwatu Kelurahan Puuwatu Kecamatan Puuwatu Kota,https://scholar.google.com/scholar?q=+intitle:'UPAYA PERLINDUNGAN MASALAH KESEJAHTERAAN SOSIAL ANAK DARI KELUARGA PEMULUNG (Studi di Tempat Pembuangan Akhir TPA Puuwatu Kelurahan Puuwatu Kecamatan Puuwatu Kota',"SD Rahmayuni, S Roslan, T Tanzil
Welvaart: Jurnal Ilmu Kesejahteraan Sosial 1 (2)",0000,0,Welvaart: Jurnal Ilmu Kesejahteraan Sosial 1 (2)
30,Perlindungan dan Pemenuhan Hak Anak,https://scholar.google.com/scholar?q=+intitle:'Perlindungan dan Pemenuhan Hak Anak',"O Sukmana
Arsip Publikasi Ilmiah Biro Administrasi Akademik, 2020",2020,0,"Arsip Publikasi Ilmiah Biro Administrasi Akademik, 2020"
30,Social Media Optimization in School Image Transformation: Instagram Interactive Strategies in Schools,https://scholar.google.com/scholar?q=+intitle:'Social Media Optimization in School Image Transformation: Instagram Interactive Strategies in Schools',"ET Pratiwi, AW Zaini
Journal of Social Studies and Education 1 (1), 01-12, 2023",2023,26,"Journal of Social Studies and Education 1 (1), 01-12, 2023"
30,Perlindungan Buruh (Arbeidsbescherming),https://scholar.google.com/scholar?q=+intitle:'Perlindungan Buruh (Arbeidsbescherming)',"Z Asyhadie
Dalam: H. Zainal Asikin., Editor, 2012",2012,1,"Dalam: H. Zainal Asikin., Editor, 2012"
31,Pengembangan Karakteristik Mutu Mi Jagung di PT. FITS MANDIRI.,https://scholar.google.com/scholar?q=+intitle:'Pengembangan Karakteristik Mutu Mi Jagung di PT. FITS MANDIRI.',"AAY Putri
IPB (Bogor Agricultural University)",0000,0,IPB (Bogor Agricultural University)
31,Pemanfaatan Distilator Tenaga Surya (Solar Energy) Untuk Memproduksi Air Laut,https://scholar.google.com/scholar?q=+intitle:'Pemanfaatan Distilator Tenaga Surya (Solar Energy) Untuk Memproduksi Air Laut',"S Abdullah
Program Studi Ilmu Lingkungan Pascasarjana Universitas Gadjah Mada, Yogyakarta, 2005",2005,4,"Program Studi Ilmu Lingkungan Pascasarjana Universitas Gadjah Mada, Yogyakarta, 2005"
31,"Democracy, decentralization, identity and conflict in Indonesia","https://scholar.google.com/scholar?q=+intitle:'Democracy, decentralization, identity and conflict in Indonesia'","T Kivimäki, M Jacobsen, PS Kartasasmita
Helsinki & Copenhagen: CTS-Conflict Transformation Service, 2002",2002,9,"Helsinki & Copenhagen: CTS-Conflict Transformation Service, 2002"
31,"The Influence of Product Quality, Service Quality, and Price on Consumer Decisions in Making Purchases at PT. Indomarco Pristama Medan","https://scholar.google.com/scholar?q=+intitle:'The Influence of Product Quality, Service Quality, and Price on Consumer Decisions in Making Purchases at PT. Indomarco Pristama Medan'","ED Saputra, N Purba, RR Ritonga
International Journal of Comparative Accounting And Management Science …, 2022",2022,0,"International Journal of Comparative Accounting And Management Science …, 2022"
31,Kontrak dan laporan penelitian Perilaku Masyarakat Dalam Implementasi Program Pekarangan Pangan Lestari (P2l) Di Provinsi Lampung,https://scholar.google.com/scholar?q=+intitle:'Kontrak dan laporan penelitian Perilaku Masyarakat Dalam Implementasi Program Pekarangan Pangan Lestari (P2l) Di Provinsi Lampung',"K Rangga, S Sumaryo, T Hasanuddin
Universitas Lampung, 0",0000,1,"Universitas Lampung, 0"
31,PERANCANGAN PROGRAM OPTIMASI ECONOMIC DISPATCH PADA DISTRIBUSI DAYA PT PLN (PERSERO) DEPOK MENGGUNAKAN METODE TAGUCHI,https://scholar.google.com/scholar?q=+intitle:'PERANCANGAN PROGRAM OPTIMASI ECONOMIC DISPATCH PADA DISTRIBUSI DAYA PT PLN (PERSERO) DEPOK MENGGUNAKAN METODE TAGUCHI',"NI Manik, M Kom, L Wibowo, H Simorangkir, M Kom",0000,0,
31,Pengaruh Produk dan harga terhadap keputusan pembelian Konsumen di Morning Bakery Batam,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Produk dan harga terhadap keputusan pembelian Konsumen di Morning Bakery Batam',"S Zulaicha, R Irawati
Inovbiz: Jurnal Inovasi Bisnis 4 (2), 123-136, 2016",2016,277,"Inovbiz: Jurnal Inovasi Bisnis 4 (2), 123-136, 2016"
31,EMC-based skin-effect grounding for reducing lightning strike effect in geothermal power plant,https://scholar.google.com/scholar?q=+intitle:'EMC-based skin-effect grounding for reducing lightning strike effect in geothermal power plant',"D Darwanto, D Hamdani
International Symposium on Electromagnetic Compatibility-EMC EUROPE, 1-5, 2012",2012,1,"International Symposium on Electromagnetic Compatibility-EMC EUROPE, 1-5, 2012"
31,Media Pembelajaran Perangkat Keras Jaringan Komputer Berbasis Magicbook Augmented Reality,https://scholar.google.com/scholar?q=+intitle:'Media Pembelajaran Perangkat Keras Jaringan Komputer Berbasis Magicbook Augmented Reality',"A Suharso, AA Pramana
Syntax: Jurnal Informatika 5 (2), 106-127, 2016",2016,9,"Syntax: Jurnal Informatika 5 (2), 106-127, 2016"
31,Ekonomi Regional,https://scholar.google.com/scholar?q=+intitle:'Ekonomi Regional',"SE Kornita
HEI Publishing Indonesia, 2024",2024,0,"HEI Publishing Indonesia, 2024"
32,Peer Review: Process Optimization of In Situ Magnetic-Anisotropy Spark Plasma Sintering of M-Type-Based Barium Hexaferrite BaFe12019,https://scholar.google.com/scholar?q=+intitle:'Peer Review: Process Optimization of In Situ Magnetic-Anisotropy Spark Plasma Sintering of M-Type-Based Barium Hexaferrite BaFe12019',"A Doyan
Universitas Mataram",0000,0,Universitas Mataram
32,HIV: Prevention of mother-to-child transmission basic knowledge of HIV and PMTCT of women in Indonesia,https://scholar.google.com/scholar?q=+intitle:'HIV: Prevention of mother-to-child transmission basic knowledge of HIV and PMTCT of women in Indonesia',"A Mutiar, A Hendra, N Nurhayati
Malahayati International Journal of Nursing and Health Science 5 (1), 46-53, 2022",2022,1,"Malahayati International Journal of Nursing and Health Science 5 (1), 46-53, 2022"
32,"Revisi taksonomi Bloom: Kognitif, afektif, dan psikomotorik. Humanika, 21 (2), 151â€“172","https://scholar.google.com/scholar?q=+intitle:'Revisi taksonomi Bloom: Kognitif, afektif, dan psikomotorik. Humanika, 21 (2), 151â€“172'",DA Nafiati,2021,5,
32,"Pendampingan Budidaya Larva Black Soldier Fly sebagai Pakan Ikan dan Ayam di Jatimurni, Bekasi","https://scholar.google.com/scholar?q=+intitle:'Pendampingan Budidaya Larva Black Soldier Fly sebagai Pakan Ikan dan Ayam di Jatimurni, Bekasi'","HY Sutarno, R Pramitasari, DSB Anugrah, V Tjhintia, W Prasetya
I-Com: Indonesian Community Journal 3 (4), 1500-1507, 2023",2023,0,"I-Com: Indonesian Community Journal 3 (4), 1500-1507, 2023"
32,Konsep Pendidikan Akhlak Dalam Kitab Bulugh al-Maram,https://scholar.google.com/scholar?q=+intitle:'Konsep Pendidikan Akhlak Dalam Kitab Bulugh al-Maram',"A Maulida
Al-Hidayah Press, 2017",2017,24,"Al-Hidayah Press, 2017"
32,ANALISIS SISTEM BISNIS USAHA BUDIDAYA BENIH IKAN BAWALCOLOSSOMA MACROPOMUM (STUDI KASUS UNIT PEMBENIHAN RAKYAT KUNCUP MEKAR DI DESA DURIASIH KECAMATAN WONGGEDUKU KABUPATEN KONAWE),https://scholar.google.com/scholar?q=+intitle:'ANALISIS SISTEM BISNIS USAHA BUDIDAYA BENIH IKAN BAWALCOLOSSOMA MACROPOMUM (STUDI KASUS UNIT PEMBENIHAN RAKYAT KUNCUP MEKAR DI DESA DURIASIH KECAMATAN WONGGEDUKU KABUPATEN KONAWE)',"A Pradana, M Balubi
Jurnal Sosial Ekonomi Perikanan 5 (2)",0000,0,Jurnal Sosial Ekonomi Perikanan 5 (2)
32,Strategi pembelajaran sastra dalam Buku Sekolah Elektronik (BSE) bahasa Indonesia kelas IX,https://scholar.google.com/scholar?q=+intitle:'Strategi pembelajaran sastra dalam Buku Sekolah Elektronik (BSE) bahasa Indonesia kelas IX',"TDPH Nanda
Universitas Negeri Malang, 2013",2013,0,"Universitas Negeri Malang, 2013"
32,Meminimasi Waste pada Distribution Center Area Non Food dengan Pendekatan Lean Warehousing di Perusahaan Retail PT XYZ,https://scholar.google.com/scholar?q=+intitle:'Meminimasi Waste pada Distribution Center Area Non Food dengan Pendekatan Lean Warehousing di Perusahaan Retail PT XYZ',"DFH Widodo, S Sumiati
Ekonomis: Journal of Economics and Business 8 (2), 1495-1508, 2024",2024,0,"Ekonomis: Journal of Economics and Business 8 (2), 1495-1508, 2024"
32,Tindak Pidana Pemilu,https://scholar.google.com/scholar?q=+intitle:'Tindak Pidana Pemilu',"T Santoso
Sinar Grafika, 2006",2006,108,"Sinar Grafika, 2006"
32,"Peran Modal Kemauan, Keterampilan, & Pengetahuan dalam Kewirausahaan","https://scholar.google.com/scholar?q=+intitle:'Peran Modal Kemauan, Keterampilan, & Pengetahuan dalam Kewirausahaan'","N Nurhayani, KMF Putri, A Kartika, Y Barella
Dewantara: Jurnal Pendidikan Sosial Humaniora 3 (3), 160-168, 2024",2024,1,"Dewantara: Jurnal Pendidikan Sosial Humaniora 3 (3), 160-168, 2024"
33,Model Approach to Development Human Resources in Higher Education,https://scholar.google.com/scholar?q=+intitle:'Model Approach to Development Human Resources in Higher Education',"MH Muflihin
International Conference of Moslem Society, 112-123, 2016",2016,1,"International Conference of Moslem Society, 112-123, 2016"
33,Partisipasi mayarakat dalam pengelolaan lingkungan kawasan hutan mangrove Tugurejo di Kota Semarang,https://scholar.google.com/scholar?q=+intitle:'Partisipasi mayarakat dalam pengelolaan lingkungan kawasan hutan mangrove Tugurejo di Kota Semarang',"D Diarto, B Hendrarto, S Suryoko
Jurnal Ilmu Lingkungan Undip 10 (1), 1-7, 2012",2012,54,"Jurnal Ilmu Lingkungan Undip 10 (1), 1-7, 2012"
33,Analisis efisiensi teknis usahatani padi lahan irigasi di Kabupaten Lombok Barat,https://scholar.google.com/scholar?q=+intitle:'Analisis efisiensi teknis usahatani padi lahan irigasi di Kabupaten Lombok Barat',"H Hernawati
Risalah Kebijakan Pertanian dan Lingkungan Rumusan Kajian Strategis Bidang …, 2021",2021,7,"Risalah Kebijakan Pertanian dan Lingkungan Rumusan Kajian Strategis Bidang …, 2021"
33,"ANALISIS TERJEMAHAN DIALOG YANG MEREPRESENTASIKAN"" BALD ON FACE THREATENING ACT"" PADA KOMIK"" SCROOGE MCDUCK'S GREATEST TREASURE"" KARYA CARL BARK","https://scholar.google.com/scholar?q=+intitle:'ANALISIS TERJEMAHAN DIALOG YANG MEREPRESENTASIKAN"" BALD ON FACE THREATENING ACT"" PADA KOMIK"" SCROOGE MCDUCK'S GREATEST TREASURE"" KARYA CARL BARK'","D Dwijayanti, W Nazara, YS Poyungi
PRASASTI: Journal of Linguistics 6 (1), 45-55, 2021",2021,1,"PRASASTI: Journal of Linguistics 6 (1), 45-55, 2021"
33,16th Report,https://scholar.google.com/scholar?q=+intitle:'16th Report',"WHO Expert Committee on Drug Dependence
WHO",1969,141,WHO
33,Pendekatan Kontekstual dalam Tafsir Al-Qur'an,https://scholar.google.com/scholar?q=+intitle:'Pendekatan Kontekstual dalam Tafsir Al-Qur'an',PFM Adil Rasyad Ghanim,2022,0,
33,Eksperimentasi Strategi Pembelajaran Matematika Berbasis Masalah (Problem Solving) Dan Kontekstual (Contextual Teaching And Learning) Ditinjau Dari Gaya Belajar Siswa Di SMPN 1 …,https://scholar.google.com/scholar?q=+intitle:'Eksperimentasi Strategi Pembelajaran Matematika Berbasis Masalah (Problem Solving) Dan Kontekstual (Contextual Teaching And Learning) Ditinjau Dari Gaya Belajar Siswa Di SMPN 1 …',"AG Nugroho
Jurnal Pendidikan Matematika 2 (2), 59-82",2017,5,"Jurnal Pendidikan Matematika 2 (2), 59-82"
