Halaman,Judul,Tautan,Penulis,Tahun,Sitasi,Institusi
28,"HIV & AIDS: pendekatan biologi molekuler, klinis, dan sosial","https://scholar.google.com/scholar?q=+intitle:'HIV & AIDS: pendekatan biologi molekuler, klinis, dan sosial'","Nasronudin
Airlangga University Press, 2014",2014,2,"Airlangga University Press, 2014"
28,Sistem Pendukung Keputusan Pemilihan Pakan Ternak dari Sisa Penggilingan Padi Menggunakan Metode Fuzzy Tsukamoto,https://scholar.google.com/scholar?q=+intitle:'Sistem Pendukung Keputusan Pemilihan Pakan Ternak dari Sisa Penggilingan Padi Menggunakan Metode Fuzzy Tsukamoto',"E Susanti, RB Ginting, N Sinuhaji, MB Ginting
JURNAL INFORMATIKA DAN PERANCANGAN SISTEM (JIPS) 5 (2), 61-68, 2023",2023,0,"JURNAL INFORMATIKA DAN PERANCANGAN SISTEM (JIPS) 5 (2), 61-68, 2023"
28,Hubungan Asupan Natrium Dan Indeks Massa Tubuh Dengan Kejadian Sindrom Metabolik Pada Pekerja Wanita Di PT Iskandar Indah Printing Textile Surakarta,https://scholar.google.com/scholar?q=+intitle:'Hubungan Asupan Natrium Dan Indeks Massa Tubuh Dengan Kejadian Sindrom Metabolik Pada Pekerja Wanita Di PT Iskandar Indah Printing Textile Surakarta',"KW Fitriani, D Sarbini, S Gz
Universitas Muhammadiyah Surakarta, 2021",2021,0,"Universitas Muhammadiyah Surakarta, 2021"
28,PEMBUATAN MEMBRAN RAPAT LaCo1-xCuxO3-δ,https://scholar.google.com/scholar?q=+intitle:'PEMBUATAN MEMBRAN RAPAT LaCo1-xCuxO3-δ',"D Nofiana, H Fansuri",0000,0,
28,SCRAPBOOK DIGITAL: MEDIA PENGAJARAN DAN PENILAIAN BERKUALITAS,https://scholar.google.com/scholar?q=+intitle:'SCRAPBOOK DIGITAL: MEDIA PENGAJARAN DAN PENILAIAN BERKUALITAS',"R Vebrianto, S Efendi, R Radeswandri
EDUPEDIA 7 (1), 76-86, 2023",2023,0,"EDUPEDIA 7 (1), 76-86, 2023"
28,"Pengaruh ukuran perusahaan, ukuran komite audit dan intensitas rapat komite audit terhadap audit fee (studi empiris pada perusahaan manufaktur yang terdaftar di bursa efek …","https://scholar.google.com/scholar?q=+intitle:'Pengaruh ukuran perusahaan, ukuran komite audit dan intensitas rapat komite audit terhadap audit fee (studi empiris pada perusahaan manufaktur yang terdaftar di bursa efek …'","S Wulandari
Universitas Pamulang, 2016",2016,0,"Universitas Pamulang, 2016"
28,Pola pemanfaatan sumberdaya udang dogol (Metapenaeus ensis de Hann) secara berkelanjutan di perairan Cilacap dan Sekitarnya,https://scholar.google.com/scholar?q=+intitle:'Pola pemanfaatan sumberdaya udang dogol (Metapenaeus ensis de Hann) secara berkelanjutan di perairan Cilacap dan Sekitarnya',"A Suman, DR Monintja, J Haluan, M Boer
Jurnal Penelitian Perikanan Indonesia 12 (1), 47-56, 2006",2006,5,"Jurnal Penelitian Perikanan Indonesia 12 (1), 47-56, 2006"
28,Vegetation structure and composition of coffee agroforestry in Kalibaru sub-district.,https://scholar.google.com/scholar?q=+intitle:'Vegetation structure and composition of coffee agroforestry in Kalibaru sub-district.',"TA Pribadi, L Hakim, M Afiyanti",2023,0,
28,Impact of enterprise Resource planning systems on the accounting information relevance and firm performance,https://scholar.google.com/scholar?q=+intitle:'Impact of enterprise Resource planning systems on the accounting information relevance and firm performance',"LDMA Indra, S Noorlailie
Russian Journal of Agricultural and Socio-Economic Sciences 80 (8), 81-87, 2018",2018,7,"Russian Journal of Agricultural and Socio-Economic Sciences 80 (8), 81-87, 2018"
28,CAT bond valuation using Monte Carlo and quasi Monte Carlo method,https://scholar.google.com/scholar?q=+intitle:'CAT bond valuation using Monte Carlo and quasi Monte Carlo method',"I Siyamah, ERM Putri, C Imron
Journal of Physics: Conference Series 1821 (1), 012053, 2021",2021,2,"Journal of Physics: Conference Series 1821 (1), 012053, 2021"
29,"Origin of Indirect Optical Transitions in Few-Layer MoS2, WS2, and WSe2","https://scholar.google.com/scholar?q=+intitle:'Origin of Indirect Optical Transitions in Few-Layer MoS2, WS2, and WSe2'","W Zhao, RM Ribeiro, M Toh, A Carvalho, C Kloc, AH Castro Neto, G Eda
Nano letters 13 (11), 5627-5634",2013,430,"Nano letters 13 (11), 5627-5634"
29,Pengenalan Dan Pelatihan Aplikasi Sportif. App Sebagai Upaya Peningkatan Kesiapan Sumber Daya Manusia Olahraga Dan Digitalisasi Manajemen Informasi Data Keolahragaan Di Koni …,https://scholar.google.com/scholar?q=+intitle:'Pengenalan Dan Pelatihan Aplikasi Sportif. App Sebagai Upaya Peningkatan Kesiapan Sumber Daya Manusia Olahraga Dan Digitalisasi Manajemen Informasi Data Keolahragaan Di Koni …',"F Imron, M Erkamim, ZD Widodo
PROFICIO 4 (2), 48-53, 2023",2023,2,"PROFICIO 4 (2), 48-53, 2023"
29,Profil Berpikir Kritis IPA Siswa Kelas VIII SMP Negeri di Kota Ende Berdasarkan Prespektif Gender,https://scholar.google.com/scholar?q=+intitle:'Profil Berpikir Kritis IPA Siswa Kelas VIII SMP Negeri di Kota Ende Berdasarkan Prespektif Gender',"A Harso, J Gago
JIPFRI (Jurnal Inovasi Pendidikan Fisika Dan Riset Ilmiah) 2 (2), 75-83, 2018",2018,7,"JIPFRI (Jurnal Inovasi Pendidikan Fisika Dan Riset Ilmiah) 2 (2), 75-83, 2018"
29,How can NPD processes be designed to improve business performance?,https://scholar.google.com/scholar?q=+intitle:'How can NPD processes be designed to improve business performance?',"M Masyhuri
Jurnal Keuangan dan Bisnis GICI 4 (2), 84-100, 2014",2014,0,"Jurnal Keuangan dan Bisnis GICI 4 (2), 84-100, 2014"
29,PENGARUH GERAKAN LITERASI SEKOLAH TERHADAP HASIL BELAJAR PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN (PPKN) SISWA KELAS XI DI SMA NEGERI 1 SEI LEPAN TAHUN AJARAN 2019/2020,https://scholar.google.com/scholar?q=+intitle:'PENGARUH GERAKAN LITERASI SEKOLAH TERHADAP HASIL BELAJAR PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN (PPKN) SISWA KELAS XI DI SMA NEGERI 1 SEI LEPAN TAHUN AJARAN 2019/2020',"A WAHYUDI
Universitas Negeri Medan, 2019",2019,0,"Universitas Negeri Medan, 2019"
29,Experiental Affordance and Customer Engagement on Hutchison Facebook Page,https://scholar.google.com/scholar?q=+intitle:'Experiental Affordance and Customer Engagement on Hutchison Facebook Page',"E Martini, P Larasati",0000,0,
29,"Pengaruh Service Quality, Brand Trust dan Customer Satisfaction terhadap Loyalty pada Pengguna Jasa Pembayaran Online","https://scholar.google.com/scholar?q=+intitle:'Pengaruh Service Quality, Brand Trust dan Customer Satisfaction terhadap Loyalty pada Pengguna Jasa Pembayaran Online'","S Oktavian, U Suhud, I Febrilia",0000,0,
29,"Pengaruh Variasi Binder, Elektrolit dan Pemakaian Emulsi terhadap Kinerja Baterai Litium Ion Berbasis Karbon Batang Kangkung Air (Ipomoea Aquatica)","https://scholar.google.com/scholar?q=+intitle:'Pengaruh Variasi Binder, Elektrolit dan Pemakaian Emulsi terhadap Kinerja Baterai Litium Ion Berbasis Karbon Batang Kangkung Air (Ipomoea Aquatica)'","ED Pratiwi, S Haryati, N Syarif
Jurnal Ilmiah Indonesia 7, 2563-77, 2022",2022,3,"Jurnal Ilmiah Indonesia 7, 2563-77, 2022"
29,MODUL PELATIHAN TIPS DAN TRIK REMAJA SEHAT SAAT PANDEMI,https://scholar.google.com/scholar?q=+intitle:'MODUL PELATIHAN TIPS DAN TRIK REMAJA SEHAT SAAT PANDEMI',"R Noviasty, S KM, N Afiah, S Gz, RW Wisnuwardani, M Faisal",0000,0,
29,PENGARUH EFEKTIVITAS PRAKTIK KERJA INDUSTRI TERHADAP KESIAPAN KERJA SISWA KELAS XI PROGRAM KEAHLIAN TEKNIK BANGUNAN SMK NEGERI 1 CIBINONG-KABUPATEN BOGOR,https://scholar.google.com/scholar?q=+intitle:'PENGARUH EFEKTIVITAS PRAKTIK KERJA INDUSTRI TERHADAP KESIAPAN KERJA SISWA KELAS XI PROGRAM KEAHLIAN TEKNIK BANGUNAN SMK NEGERI 1 CIBINONG-KABUPATEN BOGOR',"M Fauzi, A Neolaka, R Arthur",0000,0,
30,Effectiveness of Project Based Learning in Blended Learning to Increase Student Knowledge and Skill in Pencak Silat,https://scholar.google.com/scholar?q=+intitle:'Effectiveness of Project Based Learning in Blended Learning to Increase Student Knowledge and Skill in Pencak Silat',"IG Suwiwa
Jurnal Pendidikan Jasmani Dan Olahraga 6 (2), 262-267, 2021",2021,8,"Jurnal Pendidikan Jasmani Dan Olahraga 6 (2), 262-267, 2021"
30,MENGAJAR GENAP 2023,https://scholar.google.com/scholar?q=+intitle:'MENGAJAR GENAP 2023',D SYAHYUNI,0000,0,
30,Analytical method validation and determination of free drug content of 4-n-butylresorcinol in complex lipid nanoparticles using RP-HPLC method,https://scholar.google.com/scholar?q=+intitle:'Analytical method validation and determination of free drug content of 4-n-butylresorcinol in complex lipid nanoparticles using RP-HPLC method',"R Dwiastuti, M Marchaban, EP Istyastono, FDO Riswanto
Indonesian Journal of Chemistry 18 (3), 496-502, 2018",2018,8,"Indonesian Journal of Chemistry 18 (3), 496-502, 2018"
30,PERANCANGAN ALAT PENGERING OTOMATIS GUNA OPTIMASI PRODUKSI BATIK MADURA PATENGTENG MENGGUNAKAN METODE QUALITY FUNCTION DEPLOYMENT (QFD) PADA BATIK PATENGTENG MADURA,https://scholar.google.com/scholar?q=+intitle:'PERANCANGAN ALAT PENGERING OTOMATIS GUNA OPTIMASI PRODUKSI BATIK MADURA PATENGTENG MENGGUNAKAN METODE QUALITY FUNCTION DEPLOYMENT (QFD) PADA BATIK PATENGTENG MADURA',"A Cahyono Putra, A Ridho Saputro, H Kusnanto
Motor Bakar: Jurnal Teknik Mesin Universitas Muhammadiyah Tangerang 9 (2), 1-12, 2025",2025,0,"Motor Bakar: Jurnal Teknik Mesin Universitas Muhammadiyah Tangerang 9 (2), 1-12, 2025"
30,"An Identification Of Angiosperms In Kembang Nature Reserve, Jepara Regency","https://scholar.google.com/scholar?q=+intitle:'An Identification Of Angiosperms In Kembang Nature Reserve, Jepara Regency'","MS Maghfiroh, ES Rahayu, T Widiatningrum
Biolink (Jurnal Biologi Lingkungan Industri Kesehatan) 10 (1), 35-46, 2023",2023,1,"Biolink (Jurnal Biologi Lingkungan Industri Kesehatan) 10 (1), 35-46, 2023"
30,برامج قروض أون لاين في نظر الحديث النبوي وأ&#,https://scholar.google.com/scholar?q=+intitle:'برامج قروض أون لاين في نظر الحديث النبوي وأ&#',"SR Azri, MN Ihsan
PROSIDING SEMINAR PROGRAM STUDI ILMU HADITS STDI IMAM SYAFI'I JEMBER, 501-521, 2023",2023,0,"PROSIDING SEMINAR PROGRAM STUDI ILMU HADITS STDI IMAM SYAFI'I JEMBER, 501-521, 2023"
30,UPAYA PERLINDUNGAN MASALAH KESEJAHTERAAN SOSIAL ANAK DARI KELUARGA PEMULUNG (Studi di Tempat Pembuangan Akhir TPA Puuwatu Kelurahan Puuwatu Kecamatan Puuwatu Kota,https://scholar.google.com/scholar?q=+intitle:'UPAYA PERLINDUNGAN MASALAH KESEJAHTERAAN SOSIAL ANAK DARI KELUARGA PEMULUNG (Studi di Tempat Pembuangan Akhir TPA Puuwatu Kelurahan Puuwatu Kecamatan Puuwatu Kota',"SD Rahmayuni, S Roslan, T Tanzil
Welvaart: Jurnal Ilmu Kesejahteraan Sosial 1 (2)",0000,0,Welvaart: Jurnal Ilmu Kesejahteraan Sosial 1 (2)
30,Perlindungan dan Pemenuhan Hak Anak,https://scholar.google.com/scholar?q=+intitle:'Perlindungan dan Pemenuhan Hak Anak',"O Sukmana
Arsip Publikasi Ilmiah Biro Administrasi Akademik, 2020",2020,0,"Arsip Publikasi Ilmiah Biro Administrasi Akademik, 2020"
30,Social Media Optimization in School Image Transformation: Instagram Interactive Strategies in Schools,https://scholar.google.com/scholar?q=+intitle:'Social Media Optimization in School Image Transformation: Instagram Interactive Strategies in Schools',"ET Pratiwi, AW Zaini
Journal of Social Studies and Education 1 (1), 01-12, 2023",2023,26,"Journal of Social Studies and Education 1 (1), 01-12, 2023"
30,Perlindungan Buruh (Arbeidsbescherming),https://scholar.google.com/scholar?q=+intitle:'Perlindungan Buruh (Arbeidsbescherming)',"Z Asyhadie
Dalam: H. Zainal Asikin., Editor, 2012",2012,1,"Dalam: H. Zainal Asikin., Editor, 2012"
